Name,MapperID,World,Type,Etat,SubEtat,Flag,DES,ETA,OffsetBX,OffsetBY,OffsetHY,FollowSprite,HitPoints,HitSprite,FollowEnabled,ConnectedEvents,LabelOffsets,Commands,LocalCommands
Ball,MS_ubi_balle,Cake,151,2,2,,10,7,80,64,50,0,0,254,False,,,,11_0_17_2_0_15_1_12_3_11_1_8_2_5_2_0_15_5_11_11_2_0_10_12_2_11_3_8_2_5_2_1_15_5_11_11_4_1_10_12_4_33_255
Drum walker,MS_ubi_ccl,Music,152,0,0,,26,22,128,192,24,2,254,255,True,,,,11_1_2_200_12_1_11_2_0_200_12_2_11_3_1_200_12_3_33_255
Steady left drum,MS_ubi_cclfixleft,Music,152,0,2,,26,22,128,192,24,2,0,255,True,,,,30_200_33_255
Steady right drum,MS_ubi_cclfixright,Music,152,0,2,,26,22,128,192,24,2,1,255,True,,,,30_200_33_255
Big turnstile to the bottom,MS_ubi_rol40,Music,154,0,13,,15,14,64,0,10,5,0,0,True,,,,2_254_6_13_11_1_5_14_20_1_0_1_6_13_11_99_20_1_2_0_6_13_11_99_20_1_0_254_6_13_11_99_20_1_0_0_6_13_33_255
Small turnstile to the right bottom -45,MS_ubi_rol41,Music,154,0,13,,15,14,64,0,10,5,0,0,True,,,,2_254_6_19_11_1_5_14_20_1_1_1_6_19_11_99_20_1_255_1_6_19_11_99_20_1_2_0_6_19_11_99_20_1_255_255_6_19_11_99_20_1_1_255_6_19_11_99_20_1_0_0_6_19_33_255
Small turnstile to the right,MS_ubi_rol3,Music,155,0,15,,15,14,64,0,10,5,0,0,True,,,,2_254_6_7_11_1_5_16_20_1_1_0_6_7_11_99_20_1_0_0_6_7_33_255
,,Music,156,1,0,,17,15,80,80,64,0,254,254,False,,1_7_13,11_0_2_200_24_0_11_1_0_200_24_1_11_2_1_200_24_2_33_255,
Note 1,MS_ubi_walk_note_1,Music,156,1,0,,17,15,80,80,64,0,254,254,False,,,,11_0_2_200_12_0_11_1_0_200_12_1_11_2_1_200_12_2_33_255
,always,Image,157,0,1,Always,13,12,50,80,0,0,0,0,False,MS_ubi_encre,,,30_254_33_255
Tibetan with platform balls,MS_ubi_tibetain6,Music,159,3,0,,16,14,112,192,8,4,0,0,True,,,,33_255
Tibetan with bongo,MS_ubi_tibetain2,Music,160,4,0,,16,14,112,240,4,4,0,0,True,,,,33_255
,,All,161,5,24,,4,2,0,0,0,0,200,254,False,,,,
Blue Ting,MS_WIZ1,All,161,5,24,,4,2,0,0,0,0,200,254,False,,,,33_255
,always,All,161,5,24,Always,4,2,18,16,0,0,200,254,False,MS_cb_ball,,,33_255
Blue Ting,MS_WIZ1,All,161,5,24,,4,2,0,0,0,0,200,254,False,,,,33_255
Blue Ting,MS_WIZ1,All,161,5,24,,4,2,0,0,0,0,200,254,False,,,,33_255
Blue Ting,MS_WIZ1,All,161,5,24,,4,2,0,0,0,0,200,254,False,,,,33_255
Blue Ting,MS_WIZ1,All,161,5,24,,4,2,0,0,0,0,200,254,False,,,,33_255
Blue Ting,MS_WIZ1,All,161,5,24,,4,2,0,0,0,0,200,254,False,,,,33_255
,,All,164,10,1,,2,1,0,0,0,0,0,254,False,,,,
Gendoor size 2,MS_ubi_gendoor2,All,164,10,1,,2,1,0,0,0,0,0,254,False,,,,33_255
Gendoor size 2,MS_ubi_gendoor2,All,164,10,1,,2,1,0,0,0,0,0,254,False,,,,33_255
Gendoor size 2,MS_ubi_gendoor2,All,164,10,1,,2,1,0,0,0,0,0,254,False,,,,33_255
Gendoor size 2,MS_ubi_gendoor2,All,164,10,1,,2,1,0,0,0,0,0,254,False,,,,33_255
Gendoor size 2,MS_ubi_gendoor2,All,164,10,1,,2,1,0,0,0,0,0,254,False,,,,33_255
Gendoor size 2,MS_ubi_gendoor2,All,164,10,1,,2,1,0,0,0,0,0,254,False,,,,33_255
,,All,164,10,2,,2,1,0,0,0,0,0,254,False,,,,
Gendoor size 1,MS_ubi_gendoor,All,164,10,2,,2,1,0,0,0,0,0,254,False,,,,33_255
Gendoor size 1,MS_ubi_gendoor,All,164,10,2,,2,1,0,0,0,0,0,254,False,,,,33_255
Gendoor size 1,MS_ubi_gendoor,All,164,10,2,,2,1,0,0,0,0,0,254,False,,,,33_255
Gendoor size 1,MS_ubi_gendoor,All,164,10,2,,2,1,0,0,0,0,0,254,False,,,,33_255
Gendoor size 1,MS_ubi_gendoor,All,164,10,2,,2,1,0,0,0,0,0,254,False,,,,33_255
Gendoor size 1,MS_ubi_gendoor,All,164,10,2,,2,1,0,0,0,0,0,254,False,,,,33_255
,,All,164,10,3,,2,1,0,0,0,0,0,254,False,,,,
Gendoor size 3,MS_ubi_gendoor3,All,164,10,3,,2,1,0,0,0,0,0,254,False,,,,33_255
Gendoor size 3,MS_ubi_gendoor3,All,164,10,3,,2,1,0,0,0,0,0,254,False,,,,33_255
Gendoor size 3,MS_ubi_gendoor3,All,164,10,3,,2,1,0,0,0,0,0,254,False,,,,33_255
Gendoor size 3,MS_ubi_gendoor3,All,164,10,3,,2,1,0,0,0,0,0,254,False,,,,33_255
Gendoor size 3,MS_ubi_gendoor3,All,164,10,3,,2,1,0,0,0,0,0,254,False,,,,33_255
Gendoor size 3,MS_ubi_gendoor3,All,164,10,3,,2,1,0,0,0,0,0,254,False,,,,33_255
Gendoor size 4,MS_ubi_gendoor4,All,164,10,4,,2,1,0,0,0,0,0,254,False,,,,33_255
Gendoor size 4,MS_ubi_gendoor4,All,164,10,4,,2,1,0,0,0,0,0,254,False,,,,33_255
Gendoor size 4,MS_ubi_gendoor4,All,164,10,4,,2,1,0,0,0,0,0,254,False,,,,33_255
Gendoor size 4,MS_ubi_gendoor4,All,164,10,4,,2,1,0,0,0,0,0,254,False,,,,33_255
Gendoor size 4,MS_ubi_gendoor4,All,164,10,4,,2,1,0,0,0,0,0,254,False,,,,33_255
Gendoor size 4,MS_ubi_gendoor4,All,164,10,4,,2,1,0,0,0,0,0,254,False,,,,33_255
Ferocious little livingstone,MS_pti2,Jungle,165,0,0,,15,13,80,95,50,3,2,255,False,,,,11_0_8_0_5_7_19_1_6_4_11_5_8_1_5_13_11_2_0_100_2_1_8_0_5_0_19_1_0_100_6_4_11_4_8_0_5_14_19_1_12_2_11_1_8_0_5_7_19_1_6_4_11_6_8_1_5_13_11_3_1_100_2_1_8_0_5_0_19_1_1_100_6_4_11_4_8_0_5_14_19_1_12_3_33_255
Steady plum 3,MS_ubi_fr3,Jungle,167,0,12,,16,14,20,30,9,0,1,254,True,,,,2_254_33_255
,always,Jungle,171,6,9,Always,24,21,80,80,48,0,1,0,False,MS_mst,,,30_254_33_255
,,Mountain,172,0,0,,13,12,80,127,0,3,15,254,False,,1_23_97_81_1_81_1_1_1_1_115_81_1,11_10_8_0_5_14_19_1_24_0_11_11_8_0_5_10_19_1_17_70_28_1_24_2_24_3_11_13_8_1_5_1_19_1_8_0_5_9_19_1_24_4_11_17_8_1_5_0_19_2_24_5_11_0_8_0_5_3_19_1_8_0_5_4_19_1_8_0_5_14_24_6_11_1_8_0_5_14_24_7_11_7_8_0_5_9_19_1_8_0_5_15_19_1_24_8_11_12_8_0_5_13_19_2_24_9_11_14_8_0_5_11_19_1_11_15_30_200_24_10_11_16_8_0_5_12_19_1_24_11_11_8_30_10_24_12_33_255,
Falling lava rock throwing stone Man,MS_hpi3,Mountain,172,0,0,,13,12,80,127,0,3,15,254,False,,,,11_10_8_0_5_14_19_1_12_10_11_11_8_0_5_10_19_1_17_70_31_1_12_12_12_7_11_13_8_1_5_1_19_1_8_0_5_9_19_1_12_10_11_17_8_1_5_0_19_2_12_7_11_0_8_0_5_3_19_1_8_0_5_4_19_1_8_0_5_14_12_10_11_1_8_0_5_14_12_10_11_7_8_0_5_9_19_1_8_0_5_15_19_1_12_10_11_12_8_0_5_13_19_2_12_10_11_14_8_0_5_11_19_1_11_15_30_200_12_15_11_16_8_0_5_12_19_1_12_7_11_8_30_10_12_10_33_255
Falling lava rock throwing stone Man,MS_hpi3,Cave,172,0,0,,14,13,80,127,0,3,15,254,False,,,,11_10_8_0_5_14_19_1_12_10_11_11_8_0_5_10_19_1_17_70_31_1_12_12_12_7_11_13_8_1_5_1_19_1_8_0_5_9_19_1_12_10_11_17_8_1_5_0_19_2_12_7_11_0_8_0_5_3_19_1_8_0_5_4_19_1_8_0_5_14_12_10_11_1_8_0_5_14_12_10_11_7_8_0_5_9_19_1_8_0_5_15_19_1_12_10_11_12_8_0_5_13_19_2_12_10_11_14_8_0_5_11_19_1_11_15_30_200_12_15_11_16_8_0_5_12_19_1_12_7_11_8_30_10_12_10_33_255
,,Image,175,0,7,,11,8,90,48,8,0,0,254,True,,,30_250_33_255,
Drawing pin platform,MS_ubi_pun1,Image,175,0,7,,11,8,90,48,8,0,0,254,True,,,,30_250_33_255
,,Image,175,0,16,,11,8,90,48,8,0,0,254,False,,,30_250_33_255,
Drawing pin down oriented,MS_ubi_pun6,Image,175,0,16,,11,8,90,48,8,0,0,254,False,,,,30_250_33_255
,,Image,176,0,0,,11,8,78,127,7,0,1,254,True,,,30_250_33_255,
Down pencil wall fixed,MS_ipl_pbal,Image,176,0,0,,11,8,78,127,7,0,1,254,True,,,,30_250_33_255
,,Image,177,0,12,,11,8,90,64,10,0,1,254,True,,,30_250_33_255,
Releasable steady ying-yang,MS_ubi_yin1,Image,177,0,12,,11,8,90,64,10,0,1,254,True,,,,30_250_33_255
,,Image,177,2,2,,11,8,90,64,10,0,1,254,True,,,30_250_33_255,
Bounced ying-yang,MS_ubi_yin4,Image,177,2,2,,11,8,90,64,10,0,1,254,True,,,,30_250_33_255
,,Image,178,0,2,,11,8,78,127,7,0,1,254,True,,,30_200_33_255,
,,Image,178,0,2,,11,8,78,127,7,0,3,254,True,,,30_200_33_255,
Pencil wall going down -only one,MS_ubi_herse_bas,Image,178,0,2,,11,8,78,127,7,0,1,254,True,,,,30_200_33_255
Pencil wall going down -first,MS_ubi_herse_bas2,Image,178,0,2,,11,8,78,127,7,0,3,254,True,,,,30_200_33_255
,,Image,179,0,2,,11,8,78,127,7,0,1,254,True,,,30_200_33_255,
Pencil wall going down -suite,MS_herse_bas_next,Image,179,0,2,,11,8,78,127,7,0,1,254,True,,,,30_200_33_255
,,Image,184,0,1,,19,17,80,96,0,0,2,255,False,,,1_1_30_200_33_255,
Flying pirate going to the right 1,MS_Gpirate_poelle_droite,Image,184,0,1,,19,17,80,96,0,0,2,255,False,,,,1_1_30_200_33_255
,,Image,184,0,16,,19,17,80,96,0,0,2,255,False,,,1_1_30_200_33_255,
Flying pirate going to the right 2,MS_Npirate_poelle_droite,Image,184,0,16,,19,17,80,96,0,0,2,255,False,,,,1_1_30_200_33_255
,,Music,185,1,0,,17,15,80,80,64,0,254,254,False,,1_7_13,11_0_2_200_24_0_11_1_0_200_24_1_11_2_1_200_24_2_33_255,
Note 2,MS_ubi_walk_note_2,Music,185,1,0,,17,15,80,80,64,0,254,254,False,,,,11_0_2_200_12_0_11_1_0_200_12_1_11_2_1_200_12_2_33_255
,,Image,186,0,0,,19,17,80,96,0,0,0,0,False,,,30_200_33_255,
,always,Image,186,0,0,Always,19,17,80,96,0,0,0,0,False,MS_Npirate_poelle/MS_Gpirate_poelle/Flying pirate going to the right 2/Flying pirate going to the right 1/Flying pirate going to the left 2/Flying pirate going to the left 1/MS_Npirate_poelle_d_45/MS_Gpirate_poelle_d_45,,,30_200_33_255
,,Mountain,188,0,7,,21,18,18,32,5,0,0,254,True,,,2_254_33_255,
Steady prickly stone,MS_cpl_picb,Mountain,188,0,7,,21,18,18,32,5,0,0,254,True,,,,2_254_33_255
,,Cave,188,0,7,,20,20,18,32,5,0,0,254,True,,,2_254_33_255,
Steady prickly stone,MS_cpl_picb,Cave,188,0,7,,20,20,18,32,5,0,0,254,True,,,,2_254_33_255
Horizontal prickly stone,MS_cpl_picb4,Mountain,189,0,7,,21,18,18,32,5,0,0,254,True,,,,11_99_20_1_2_0_6_4_11_99_20_1_254_0_6_4_33_255
Vertical prickly stone,MS_cpl_picb7,Mountain,189,0,7,,21,18,18,32,5,0,0,254,True,,,,11_99_20_1_0_254_6_4_11_99_20_1_0_2_6_4_33_255
,,Cave,189,0,7,,20,20,18,32,5,0,0,254,True,,1_9,11_99_20_1_0_254_23_0_11_99_20_1_0_2_23_1_33_255,
,,Cave,189,0,7,,20,20,18,32,5,0,0,254,True,,1_9,11_99_20_1_2_0_23_0_11_99_20_1_254_0_23_1_33_255,
Horizontal prickly stone,MS_cpl_picb4,Cave,189,0,7,,20,20,18,32,5,0,0,254,True,,,,11_99_20_1_2_0_6_4_11_99_20_1_254_0_6_4_33_255
Vertical prickly stone,MS_cpl_picb7,Cave,189,0,7,,20,20,18,32,5,0,0,254,True,,,,11_99_20_1_0_254_6_4_11_99_20_1_0_2_6_4_33_255
,,Cave,189,0,11,,20,20,18,32,5,0,0,254,True,,23_9_17,2_10_23_0_11_0_5_10_11_99_20_1_254_0_23_1_11_99_20_1_0_0_23_2_33_255,
Prickly stone that goes up,MS_cpl_rubi_up,Cave,189,0,11,,20,20,18,32,5,0,0,254,True,,,,2_10_6_8_11_0_5_10_11_99_20_1_0_254_6_8_11_99_20_1_0_0_6_8_33_255
Prickly stone that goes down,MS_cpl_rubi_down,Cave,189,0,11,,20,20,18,32,5,0,0,254,True,,,,2_10_6_8_11_0_5_10_11_99_20_1_0_2_6_8_11_99_20_1_0_0_6_8_33_255
Prickly stone that goes to the left,MS_cpl_rubi_left,Cave,189,0,11,,20,20,18,32,5,0,0,254,True,,,,2_10_6_8_11_0_5_10_11_99_20_1_254_0_6_8_11_99_20_1_0_0_6_8_33_255
Prickly stone that goes to the right,MS_cpl_rubi_right,Cave,189,0,11,,20,20,18,32,5,0,0,254,True,,,,2_10_6_8_11_0_5_10_11_99_20_1_2_0_6_8_11_99_20_1_0_0_6_8_33_255
Falling pencil,MS_fall_cra0,Image,191,2,1,,11,8,78,127,7,0,0,255,False,,,,30_250_33_255
,,Cave,195,0,11,,18,18,80,96,48,0,4,254,False,,,30_200_33_255,
Climbing spider,MS_spider_plafond,Cave,195,0,11,,18,18,80,96,48,0,4,254,False,,,,30_200_33_255
,,Cave,195,0,28,,18,18,80,96,48,0,4,254,False,,,30_200_33_255,
Ceiling spider,MS_spider_pl_tombe,Cave,195,0,28,,18,18,80,96,48,0,4,254,False,,,,30_200_33_255
,,Cave,196,0,10,,18,18,64,80,16,0,0,0,False,,,1_1_30_200_33_255,
,always,Cave,196,0,10,Always,18,18,64,80,16,0,0,0,False,Climbing spider,,,1_1_30_200_33_255
,,All,202,0,57,,1,0,80,48,16,0,0,0,False,,,30_200_33_255,
,always,All,202,0,57,Always,1,0,80,48,16,0,0,0,False,,,,30_200_33_255
,,All,202,0,58,,1,0,80,48,16,0,0,0,False,,,30_200_33_255,
,always,All,202,0,58,Always,1,0,80,48,16,0,0,0,False,,,,30_200_33_255
,,Cake,204,0,0,,25,0,80,80,20,0,0,254,False,,,2_254_33_255,
,always,Cake,204,0,0,Always,25,0,80,80,20,0,0,254,False,Mr Dark: Bad Rayman,,,2_254_33_255
,,All,205,5,1,,4,2,60,48,32,0,1,254,False,,,30_200_33_255,
,always,All,205,5,1,Always,4,2,60,48,32,0,1,254,False,Mr Dark: Bad Rayman,,,30_200_33_255
,,All,206,2,22,,1,0,80,80,20,0,0,255,False,,,2_254_33_255,
,always,All,206,2,22,Always,1,0,80,80,20,0,0,255,False,,,,2_254_33_255
,always,All,206,2,22,Always,1,0,80,80,20,0,0,255,False,,,,2_254_33_255
,always,All,206,2,22,Always,1,0,80,80,20,0,0,255,False,,,,2_254_33_255
,,All,206,2,22,,1,0,80,80,20,0,0,255,False,,,30_254_33_255,
,always,All,206,2,22,Always,1,0,80,80,20,0,0,255,False,,,,30_254_33_255
,always,All,206,2,22,Always,1,0,80,80,20,0,0,255,False,,,,2_254_33_255
,always,All,206,2,22,Always,1,0,80,80,20,0,0,255,False,,,,2_254_33_255
Slippery frying pan,MS_poelle,Cake,207,0,0,,21,19,24,36,12,0,0,0,False,,,,2_254_33_255
,,Music,208,0,0,,30,26,64,64,64,0,0,0,False,,,2_254_33_255,
,always,Music,208,0,0,Always,30,26,64,64,64,0,0,0,False,,,,2_254_33_255
,always,Mountain,208,0,0,Always,9,5,64,64,64,0,0,0,False,MS_BB1,,,2_254_33_255
,,Image,208,0,0,,10,7,64,64,64,0,0,0,False,,,30_254_33_255,
,always,Image,208,0,0,Always,10,7,64,64,64,0,0,0,False,,,,30_254_33_255
,,Cave,208,0,0,,11,8,64,64,64,0,0,0,False,,,2_254_33_255,
,always,Cave,208,0,0,Always,11,8,64,64,64,0,0,0,False,,,,2_254_33_255
,always,Cake,209,0,3,Always,11,8,72,112,0,0,0,255,False,MS_dark_phase2,,,11_0_20_45_16_0_20_1_0_0_12_1_11_2_20_4_252_0_20_8_248_0_20_40_240_0_20_8_248_0_20_4_252_0_20_2_0_0_20_4_4_0_20_8_8_0_20_90_16_0_20_8_8_0_20_4_4_0_20_2_0_0_20_4_252_0_20_8_248_0_20_90_240_0_20_8_248_0_20_4_252_0_20_2_0_0_20_4_4_0_20_8_8_0_20_40_16_0_20_8_8_0_20_4_4_0_20_1_0_0_12_1_11_3_20_2_253_0_20_4_250_0_20_8_244_0_20_30_232_0_20_8_244_0_20_4_250_0_20_2_253_0_20_1_0_0_20_2_3_0_20_4_6_0_20_8_12_0_20_70_24_0_20_8_12_0_20_4_6_0_20_2_3_0_20_1_0_0_20_2_253_0_20_4_250_0_20_8_244_0_20_70_232_0_20_8_244_0_20_4_250_0_20_2_253_0_20_1_0_0_20_2_3_0_20_4_6_0_20_8_12_0_20_30_24_0_20_8_12_0_20_4_6_0_20_2_3_0_20_1_0_0_12_1_11_4_20_32_1_0_20_32_2_0_20_100_3_0_20_1_4_0_20_80_3_0_20_100_3_0_20_32_2_0_20_32_1_0_20_1_0_0_12_1_11_1_30_1_12_1_33_255
,always,Cake,210,0,3,Always,11,8,72,112,0,0,0,255,False,MS_dark_phase2,,,11_0_20_85_240_0_20_1_0_0_12_1_11_2_20_4_252_0_20_8_248_0_20_40_240_0_20_8_248_0_20_4_252_0_20_2_0_0_20_4_4_0_20_8_8_0_20_90_16_0_20_8_8_0_20_4_4_0_20_2_0_0_20_4_252_0_20_8_248_0_20_90_240_0_20_8_248_0_20_4_252_0_20_2_0_0_20_4_4_0_20_8_8_0_20_40_16_0_20_8_8_0_20_4_4_0_20_1_0_0_12_1_11_3_20_2_253_0_20_4_250_0_20_8_244_0_20_30_232_0_20_8_244_0_20_4_250_0_20_2_253_0_20_1_0_0_20_2_3_0_20_4_6_0_20_8_12_0_20_70_24_0_20_8_12_0_20_4_6_0_20_2_3_0_20_1_0_0_20_2_253_0_20_4_250_0_20_8_244_0_20_70_232_0_20_8_244_0_20_4_250_0_20_2_253_0_20_1_0_0_20_2_3_0_20_4_6_0_20_8_12_0_20_30_24_0_20_8_12_0_20_4_6_0_20_2_3_0_20_1_0_0_12_1_11_1_30_1_12_1_33_255
,always,All,211,2,8,Always,-1,-1,32,32,128,0,0,0,False,MS_totem,,,30_254_33_255
Mr Dark: forced run,MS_dark_course,Cake,212,0,7,,22,11,128,240,88,0,0,255,False,,,,2_254_33_255
,,Cake,212,0,9,,22,11,128,240,88,0,0,255,False,,,2_254_33_255,
Mr Dark: reverse control,MS_dark_fruit,Cake,212,0,9,,22,11,128,240,88,0,0,255,False,,,,2_254_33_255
Mr Dark: little Rayman,MS_dark_liliput,Cake,212,0,11,,22,11,128,240,88,0,0,255,False,,,,2_254_33_255
Mr Dark steals the fist,MS_dark_poing,Cake,212,0,13,,22,11,128,240,88,0,0,255,False,,,,2_254_33_255
,,Cake,212,0,15,,22,11,128,240,0,0,0,0,False,,,2_254_33_255,
Mr Dark: Bad Rayman,MS_dark_to_blackray,Cake,212,0,15,,22,11,128,240,0,0,0,0,False,,,,2_254_33_255
,,Cake,215,0,0,,22,11,96,128,64,0,0,0,False,,,30_200_33_255,
,always,Cake,215,0,0,Always,22,11,96,128,64,0,0,0,False,,,,30_200_33_255
Crual moth,MS_UBI_mit2,Music,217,2,0,,18,16,80,96,48,0,6,255,False,,,,11_5_17_2_0_15_6_1_2_12_0_11_6_0_2_11_0_8_2_5_0_19_1_12_7_11_7_30_10_12_7_11_1_8_0_5_0_19_1_19_1_19_1_12_7_11_2_8_0_5_1_19_1_12_8_11_3_8_0_5_7_19_1_12_8_11_4_17_3_2_15_9_8_0_5_2_19_1_19_1_19_1_12_8_11_9_5_2_19_1_12_7_11_8_8_1_5_0_19_1_12_8_33_255
,always,Mountain,221,0,22,Always,16,14,128,128,128,0,100,0,False,MS_ubi_corde,,,2_254_33_255
,always,Mountain,222,2,3,Always,16,14,128,128,128,0,0,0,False,MS_ubi_corde,,,2_254_33_255
,,Image,225,0,1,,19,17,80,96,0,0,2,255,False,,,30_200_33_255,
Flying pirate going to the left 1,MS_Gpirate_poelle_45,Image,225,0,1,,19,17,80,96,0,0,2,255,False,,,,30_200_33_255
,,Image,225,0,16,,19,17,80,96,0,0,2,255,False,,,30_200_33_255,
Flying pirate going to the left 2,MS_Npirate_poelle_45,Image,225,0,16,,19,17,80,96,0,0,2,255,False,,,,30_200_33_255
,,Image,229,0,8,,11,8,90,96,48,0,0,254,False,,,30_250_33_255,
Drawing pin up oriented,MS_ubi_pun2,Image,229,0,8,,11,8,90,96,48,0,0,254,False,,,,30_250_33_255
,,Image,230,0,9,,11,8,90,96,96,0,1,254,False,,,30_250_33_255,
,,Image,230,0,9,,11,8,90,96,96,0,0,254,False,,,30_250_33_255,
Drawing pin left oriented,MS_ubi_pun3,Image,230,0,9,,11,8,90,96,96,0,0,254,False,,,,30_250_33_255
Drawing pin right oriented,MS_ubi_pun4,Image,230,0,9,,11,8,90,96,96,0,1,254,False,,,,30_250_33_255
Drawing pin 1,MS_pun4,Image,235,0,0,,22,20,80,80,48,0,1,0,False,,,,8_0_5_0_19_1_33_255
Drawing pin 2,MS_pun5,Image,235,0,0,,22,20,80,80,48,0,7,0,False,,,,8_0_5_0_19_1_33_255
Drawing pin 3,MS_pun6,Image,235,0,0,,22,20,80,80,48,0,11,0,False,,,,8_0_5_0_19_1_33_255
Drawing pin 4,MS_pun7,Image,235,0,0,,22,20,80,80,48,0,17,0,False,,,,8_0_5_0_19_1_33_255
Drawing pin 5,MS_pun8,Image,235,0,0,,22,20,80,80,48,0,22,0,False,,,,8_0_5_0_19_1_33_255
Drawing pin 6,MS_pun9,Image,235,0,0,,22,20,80,80,48,0,27,0,False,,,,8_0_5_0_19_1_33_255
Drawing pin 7,MS_pun10,Image,235,0,0,,22,20,80,80,48,0,32,0,False,,,,8_0_5_0_19_1_33_255
Drawing pin 8,MS_pun11,Image,235,0,0,,22,20,80,80,48,0,37,0,False,,,,8_0_5_0_19_1_33_255
Drawing pin 9,MS_pun12,Image,235,0,0,,22,20,80,80,48,0,42,0,False,,,,8_0_5_0_19_1_33_255
Drawing 10,MS_pun13,Image,235,0,0,,22,20,80,80,48,0,47,0,False,,,,8_0_5_0_19_1_33_255
,,All,236,5,54,,4,2,80,136,88,0,0,254,False,,,2_254_33_255,
Anti-spell amulette,MS_annule_sorts_dark_,All,236,5,54,,4,2,80,136,88,0,0,254,False,,,,2_254_33_255
,,Image,237,0,0,,23,21,72,47,10,0,0,254,True,,1_1,11_0_8_0_5_0_19_1_24_0_11_1_8_0_5_1_19_1_24_1_33_255,
Bounced rubber,MS_gom,Image,237,0,0,,23,21,72,47,10,0,0,254,True,,,,11_0_8_0_5_0_19_1_12_0_11_1_8_0_5_1_19_1_12_0_33_255
,,Image,240,0,1,,11,8,78,127,32,0,1,254,False,,,30_250_33_255,
Up pencil wall fixed,MS_ipl_pial,Image,240,0,1,,11,8,78,127,32,0,1,254,False,,,,30_250_33_255
,,Image,241,0,3,,11,8,78,127,32,0,1,254,False,,,30_200_33_255,
,,Image,241,0,3,,11,8,78,127,32,0,3,254,False,,,30_200_33_255,
Pencil wall going up -only one,MS_ubi_herse_haut,Image,241,0,3,,11,8,78,127,32,0,1,254,False,,,,30_200_33_255
Pencil wall going up -first,MS_ubi_herse_haut2,Image,241,0,3,,11,8,78,127,32,0,3,254,False,,,,30_200_33_255
,,Image,242,0,3,,11,8,78,127,32,0,1,254,False,,,30_200_33_255,
Pencil wall going up -suite,MS_herse_haut_next,Image,242,0,3,,11,8,78,127,32,0,1,254,False,,,,30_200_33_255
,,Image,243,0,23,,11,8,88,144,16,2,1,254,True,,,2_254_33_255,
Bounced pen,MS_styl23,Image,243,0,23,,11,8,88,144,16,2,1,254,True,,,,2_254_33_255
,,Image,250,0,15,,11,8,90,48,8,0,0,254,False,,,30_250_33_255,
Double drawing pin,MS_ubi_pun5,Image,250,0,15,,11,8,90,48,8,0,0,254,False,,,,30_250_33_255
,always,All,256,0,5,Always,-1,-1,64,64,0,0,255,0,False,MS_cb_ball,,,2_254_33_255
,,Cake,258,0,0,,27,23,110,147,0,0,0,0,True,,,30_200_33_255,
Sweet,MS_pla_bon,Cake,258,0,0,,27,23,110,147,0,0,0,0,True,,,,30_200_33_255
,,Cake,258,0,5,,27,23,0,0,4,0,0,0,True,,,30_200_33_255,
Nougat,MS_pla_noug,Cake,258,0,5,,27,23,0,0,4,0,0,0,True,,,,30_200_33_255
,,Jungle,266,0,2,,31,28,0,0,0,0,257,0,False,,,30_254_33_255,
,,Jungle,266,0,2,,31,28,0,0,0,0,771,0,False,,,30_254_33_255,
Ting gendoor,MS_compteur,Jungle,266,0,2,,31,28,0,0,0,0,0,0,False,,,,30_254_33_255
,,Music,266,0,2,,34,30,0,0,0,0,771,0,False,,,30_254_33_255,
,,Music,266,0,2,,34,30,0,0,0,0,257,0,False,,,30_254_33_255,
Ting gendoor,MS_compteur,Music,266,0,2,,34,30,0,0,0,0,0,0,False,,,,30_254_33_255
,,Mountain,266,0,2,,31,26,0,0,0,0,771,0,False,,,30_254_33_255,
,,Mountain,266,0,2,,31,26,0,0,0,0,257,0,False,,,30_254_33_255,
Ting gendoor,MS_compteur,Mountain,266,0,2,,31,26,0,0,0,0,0,0,False,,,,30_254_33_255
,,Image,266,0,2,,31,29,0,0,0,0,257,0,False,,,30_254_33_255,
,,Image,266,0,2,,31,29,0,0,0,0,771,0,False,,,30_254_33_255,
Ting gendoor,MS_compteur,Image,266,0,2,,31,29,0,0,0,0,0,0,False,,,,30_254_33_255
,,Cave,266,0,2,,27,24,0,0,0,0,257,0,False,,,30_254_33_255,
,,Cave,266,0,2,,27,24,0,0,0,0,1285,0,False,,,30_254_33_255,
Ting gendoor,MS_compteur,Cave,266,0,2,,27,24,0,0,0,0,0,0,False,,,,30_254_33_255
,,Cake,266,0,2,,34,29,0,0,0,0,257,0,False,,,30_254_33_255,
,,Cake,266,0,2,,34,29,0,0,0,0,771,0,False,,,30_254_33_255,
Ting gendoor,MS_compteur,Cake,266,0,2,,34,29,0,0,0,0,0,0,False,,,,30_254_33_255
,,Jungle,266,0,3,,31,28,0,0,0,0,1285,0,False,,,30_254_33_255,
Ting killdoor,MS_compteur_anti,Jungle,266,0,3,,31,28,0,0,0,0,0,0,False,,,,30_254_33_255
,,Music,266,0,3,,34,30,0,0,0,0,1285,0,False,,,30_254_33_255,
Ting killdoor,MS_compteur_anti,Music,266,0,3,,34,30,0,0,0,0,0,0,False,,,,30_254_33_255
,,Mountain,266,0,3,,31,26,0,0,0,0,1285,0,False,,,30_254_33_255,
Ting killdoor,MS_compteur_anti,Mountain,266,0,3,,31,26,0,0,0,0,0,0,False,,,,30_254_33_255
,,Image,266,0,3,,31,29,0,0,0,0,1285,0,False,,,30_254_33_255,
